"","X","IdNr","GpsNumber","Longtitude","BatteryVoltage","GpsDescription","Temperature","GPSIntervals","VHFTelemetry","Activity","logger_type","Day","year","Month","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"377","378","882","48536483956","0,7603","375","SAND07","25","7","A","1717","ecotone","18","2019","05","2019-05-18","8:00:00","2019-05-18 18:00:00","0.7603","41.766717","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",378,812579.551913391,4630713.16862119,812579.551913391,4630713.16862119,0.145253529929269,"NO"
"378","379","883","48536483956","0,747866","386","SAND07","30","7","A","1846","ecotone","19","2019","05","2019-05-19","7:00:00","2019-05-19 07:00:00","0.747866","41.7757","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",379,811502.260850474,4631665.56126526,811502.260850474,4631665.56126526,0.0307240841796739,"NO"
"379","380","884","48536483956","0,748783","386","SAND07","35","7","A","1846","ecotone","19","2019","05","2019-05-19","9:00:00","2019-05-19 09:00:00","0.748783","41.776033","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",380,811576.874946844,4631705.86853596,811576.874946844,4631705.86853596,0.0117768786537517,"NO"
"380","381","885","48536483956","0,716566","386","SAND07","40","7","A","1846","ecotone","19","2019","05","2019-05-19","2:00:00","2019-05-19 12:00:00","0.716566","41.794949","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",381,808807.834698079,4633690.10843267,808807.834698079,4633690.10843267,0.315394932954976,"NO"
"381","382","886","48536483956","0,747183","386","SAND07","23","7","A","1846","ecotone","19","2019","05","2019-05-19","5:00:00","2019-05-19 15:00:00","0.747183","41.776183","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",382,811443.144013117,4631716.721522,811443.144013117,4631716.721522,0.3048125663859,"NO"
"382","383","887","48536483956","0,7613","385","SAND07","25","7","A","1992","ecotone","19","2019","05","2019-05-19","8:00:00","2019-05-19 18:00:00","0.7613","41.766583","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",383,812663.343339893,4630701.9279866,812663.343339893,4630701.9279866,0.146934436776373,"NO"
"383","384","888","48536483956","0,761366","385","SAND07","34","7","A","1992","ecotone","20","2019","05","2019-05-20","7:00:00","2019-05-20 07:00:00","0.761366","41.766833","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",384,812667.614797584,4630729.93116245,812667.614797584,4630729.93116245,0.000605266458776183,"NO"
"384","385","889","48536483956","0,748099","385","SAND07","34","7","A","1992","ecotone","20","2019","05","2019-05-20","9:00:00","2019-05-20 09:00:00","0.748099","41.776017","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",385,811520.09324306,4631701.60988664,811520.09324306,4631701.60988664,0.20881136573293,"NO"
"385","386","890","48536483956","0,716883","385","SAND07","42","7","A","1992","ecotone","20","2019","05","2019-05-20","2:00:00","2019-05-20 12:00:00","0.716883","41.794283","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",386,808837.380408093,4633617.2888463,808837.380408093,4633617.2888463,0.30520128094496,"NO"
"386","387","891","48536483956","0,716533","379","SAND07","43","7","A","2259","ecotone","20","2019","05","2019-05-20","5:00:00","2019-05-20 15:00:00","0.716533","41.794699","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",387,808806.294213286,4633662.22690552,808806.294213286,4633662.22690552,0.00505900356240741,"NO"
"387","388","892","48536483956","0,76005","379","SAND07","30","7","A","2259","ecotone","20","2019","05","2019-05-20","8:00:00","2019-05-20 18:00:00","0.76005","41.766516","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",388,812559.744111833,4630689.93735052,812559.744111833,4630689.93735052,0.443272441489745,"NO"
"388","389","893","48536483956","0,758916","379","SAND07","24","7","A","2259","ecotone","21","2019","05","2019-05-21","7:00:00","2019-05-21 07:00:00","0.758916","41.769667","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",389,812450.149232292,4631035.73406357,812450.149232292,4631035.73406357,0.00775086865009337,"NO"
"389","390","894","48536483956","0,749183","379","SAND07","33","7","A","2259","ecotone","21","2019","05","2019-05-21","9:00:00","2019-05-21 09:00:00","0.749183","41.776067","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",390,811609.961135088,4631711.09585665,811609.961135088,4631711.09585665,0.149697925741581,"NO"
"390","391","895","48536483956","0,750666","373","SAND07","40","7","A","2186","ecotone","21","2019","05","2019-05-21","2:00:00","2019-05-21 12:00:00","0.750666","41.775433","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",391,811736.314230693,4631646.07227232,811736.314230693,4631646.07227232,0.013156437244611,"NO"
"391","392","896","48536483956","0,750533","373","SAND07","40","7","A","2186","ecotone","21","2019","05","2019-05-21","5:00:00","2019-05-21 15:00:00","0.750533","41.775083","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",392,811726.955616256,4631606.72140091,811726.955616256,4631606.72140091,0.00374487740066518,"NO"
"392","393","897","48536483956","0,746899","373","SAND07","34","7","A","2186","ecotone","21","2019","05","2019-05-21","8:00:00","2019-05-21 18:00:00","0.746899","41.77585","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",393,811421.149308905,4631678.71131483,811421.149308905,4631678.71131483,0.0290867173019525,"NO"
"393","394","898","48536483956","0,744083","373","SAND07","27","7","A","2186","ecotone","22","2019","05","2019-05-22","7:00:00","2019-05-22 07:00:00","0.744083","41.794933","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",394,811094.652572056,4633787.69751997,811094.652572056,4633787.69751997,0.045599653861058,"NO"
"394","395","899","48536483956","0,754766","373","SAND07","42","7","A","1993","ecotone","22","2019","05","2019-05-22","2:08:00","2019-05-22 12:08:00","0.754766","41.777067","0","0","18480","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",395,812069.206781977,4631842.4239314,812069.206781977,4631842.4239314,0.117728486536755,"NO"
"395","396","900","48536483956","0,754816","373","SAND07","40","7","A","1993","ecotone","22","2019","05","2019-05-22","5:00:00","2019-05-22 15:00:00","0.754816","41.777017","0","0","10320","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",396,812073.605876741,4631837.05308272,812073.605876741,4631837.05308272,0.000672655901848879,"NO"
"396","397","901","48536483956","0,747533","373","SAND07","34","7","A","1993","ecotone","22","2019","05","2019-05-22","8:00:00","2019-05-22 18:00:00","0.747533","41.775917","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",397,811473.527640404,4631688.45141143,811473.527640404,4631688.45141143,0.0572358235413693,"NO"
"397","398","902","48536483956","0,743799","373","SAND07","27","7","A","1993","ecotone","23","2019","05","2019-05-23","7:00:00","2019-05-23 07:00:00","0.743799","41.793899","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",398,811076.058948101,4633671.84087213,811076.058948101,4633671.84087213,0.04322180188317,"NO"
"398","399","903","48536483956","0,772667","370","SAND07","28","7","A","0","ecotone","23","2019","05","2019-05-23","7:08:00","2019-05-23 07:08:00","0.772667","41.7677","0","0","480","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",399,813602.947433375,4630867.419943,813602.947433375,4630867.419943,7.84804481738694,"NO"
"399","400","907","48536483956","0,7598","371","SAND07","47","7","A","1970","ecotone","23","2019","05","2019-05-23","2:00:00","2019-05-23 12:00:00","0.7598","41.766833","0","0","17520","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",400,812537.418140155,4630724.23082553,812537.418140155,4630724.23082553,0.0613610720039215,"NO"
"400","401","908","48536483956","0,7596","371","SAND07","36","7","A","1970","ecotone","23","2019","05","2019-05-23","5:00:00","2019-05-23 15:00:00","0.7596","41.766717","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",401,812521.354073217,4630710.62100938,812521.354073217,4630710.62100938,0.00194928688141295,"NO"
"401","402","909","48536483956","0,760183","371","SAND07","31","7","A","1970","ecotone","23","2019","05","2019-05-23","8:00:00","2019-05-23 18:00:00","0.760183","41.7666","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",402,812570.393364524,4630699.74974532,812570.393364524,4630699.74974532,0.00465048018640875,"NO"
"402","403","910","48536483956","0,745366","371","SAND07","20","7","A","1970","ecotone","24","2019","05","2019-05-24","7:00:00","2019-05-24 07:00:00","0.745366","41.770183","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",403,811321.159499289,4631043.82426451,811321.159499289,4631043.82426451,0.0276864110146983,"NO"
"403","404","911","48536483956","0,742849","379","SAND07","20","7","A","1024","ecotone","24","2019","05","2019-05-24","2:00:00","2019-05-24 12:00:00","0.742849","41.754933","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",404,811185.698659324,4629341.17120866,811185.698659324,4629341.17120866,0.0948854563153954,"NO"
"404","405","912","48536483956","0,758433","379","SAND07","23","7","A","1024","ecotone","24","2019","05","2019-05-24","5:00:00","2019-05-24 15:00:00","0.758433","41.7677","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",405,812419.553218888,4630815.5384583,812419.553218888,4630815.5384583,0.177996380902752,"NO"
"405","406","913","48536483956","0,760066","379","SAND07","24","7","A","1024","ecotone","24","2019","05","2019-05-24","8:00:00","2019-05-24 18:00:00","0.760066","41.766717","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",406,812560.097206233,4630712.316938,812560.097206233,4630712.316938,0.0161445121080777,"NO"
"406","407","914","48536483956","0,761116","379","SAND07","25","7","A","1024","ecotone","25","2019","05","2019-05-25","7:00:00","2019-05-25 07:00:00","0.761116","41.767567","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",407,812643.2605632,4630810.53281578,812643.2605632,4630810.53281578,0.00274984267052744,"NO"
"407","408","915","48536483956","0,747349","373","SAND07","39","7","A","2148","ecotone","25","2019","05","2019-05-25","9:00:00","2019-05-25 09:00:00","0.747349","41.775867","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",408,811458.474433692,4631682.23139283,811458.474433692,4631682.23139283,0.204264702162234,"NO"
"408","409","916","48536483956","0,743683","373","SAND07","35","7","A","2148","ecotone","25","2019","05","2019-05-25","2:00:00","2019-05-25 12:00:00","0.743683","41.76985","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",409,811182.854993473,4631000.74411867,811182.854993473,4631000.74411867,0.0680597077451402,"NO"
"409","410","917","48536483956","0,747533","373","SAND07","30","7","A","2148","ecotone","25","2019","05","2019-05-25","5:00:00","2019-05-25 15:00:00","0.747533","41.776417","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",410,811471.104603445,4631743.97713285,811471.104603445,4631743.97713285,0.0738053856862471,"NO"
"410","411","918","48536483956","0,743116","373","SAND07","32","7","A","2148","ecotone","25","2019","05","2019-05-25","8:00:00","2019-05-25 18:00:00","0.743116","41.77025","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",411,811133.781243285,4631043.11016636,811133.781243285,4631043.11016636,0.0720135596958716,"NO"
"411","412","919","48536483956","0,75895","401","SAND07","30","7","A","1487","ecotone","26","2019","05","2019-05-26","7:00:00","2019-05-26 07:00:00","0.75895","41.76745","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",412,812463.750831392,4630789.65654929,812463.750831392,4630789.65654929,0.0289289687137447,"NO"
"412","413","920","48536483956","0,758716","401","SAND07","35","7","A","1487","ecotone","26","2019","05","2019-05-26","9:00:00","2019-05-26 09:00:00","0.758716","41.767283","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",413,812445.107927358,4630770.25956912,812445.107927358,4630770.25956912,0.00373608451236162,"NO"
"413","414","921","48536483956","0,759633","401","SAND07","38","7","A","1487","ecotone","26","2019","05","2019-05-26","2:00:00","2019-05-26 12:00:00","0.759633","41.76685","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",414,812523.451188818,4630725.51095144,812523.451188818,4630725.51095144,0.00835316476841027,"NO"
"414","415","922","48536483956","0,759883","401","SAND07","40","7","A","1487","ecotone","26","2019","05","2019-05-26","4:59:00","2019-05-26 14:59:00","0.759883","41.766817","0","0","10740","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",415,812544.396507915,4630722.75606664,812544.396507915,4630722.75606664,0.00196682932419714,"NO"
"415","416","923","48536483956","0,760516","386","SAND07","32","7","A","2465","ecotone","26","2019","05","2019-05-26","8:00:00","2019-05-26 18:00:00","0.760516","41.766583","0","0","10860","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",416,812598.161614548,4630699.07393342,812598.161614548,4630699.07393342,0.00540923713005684,"NO"
"416","417","924","48536483956","0,758283","386","SAND07","33","7","A","2465","ecotone","27","2019","05","2019-05-27","7:00:00","2019-05-27 07:00:00","0.758283","41.7674","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",417,812408.54020687,4630781.67732105,812408.54020687,4630781.67732105,0.00441939903288571,"NO"
"417","418","925","48536483956","0,747433","386","SAND07","34","7","A","2465","ecotone","27","2019","05","2019-05-27","9:00:00","2019-05-27 09:00:00","0.747433","41.776133","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",418,811464.16814914,4631712.07577556,811464.16814914,4631712.07577556,0.184099398034798,"NO"
"418","419","926","48536483956","0,7628","386","SAND07","34","7","A","2465","ecotone","27","2019","05","2019-05-27","2:00:00","2019-05-27 12:00:00","0.7628","41.76625","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",419,812789.673320742,4630670.41004407,812789.673320742,4630670.41004407,0.156081156430429,"NO"
"419","420","927","48536483956","0,762316","379","SAND07","38","7","A","2391","ecotone","27","2019","05","2019-05-27","5:02:00","2019-05-27 15:02:00","0.762316","41.765966","0","0","10920","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",420,812750.814823934,4630637.10869164,812750.814823934,4630637.10869164,0.00468599975678485,"NO"
"420","421","928","48536483956","0,746816","379","SAND07","27","7","A","2391","ecotone","27","2019","05","2019-05-27","8:00:00","2019-05-27 18:00:00","0.746816","41.77615","0","0","10680","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",421,811412.796164621,4631711.72571466,811412.796164621,4631711.72571466,0.160671108207564,"NO"
"421","422","929","48536483956","0,7607","379","SAND07","23","7","A","2391","ecotone","28","2019","05","2019-05-28","7:00:00","2019-05-28 07:00:00","0.7607","41.76185","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",422,812636.471291442,4630174.13696575,812636.471291442,4630174.13696575,0.0419881035442243,"NO"
"422","423","930","48536483956","0,735333","379","SAND07","35","7","A","2391","ecotone","28","2019","05","2019-05-28","9:00:00","2019-05-28 09:00:00","0.735333","41.759616","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",423,810538.095290659,4629834.02276783,810538.095290659,4629834.02276783,0.295203572356087,"NO"
"423","424","931","48536483956","0,733167","373","SAND07","44","7","A","3164","ecotone","28","2019","05","2019-05-28","2:03:00","2019-05-28 12:03:00","0.733167","41.760283","0","0","10980","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",424,810354.776316846,4629900.26506582,810354.776316846,4629900.26506582,0.0177506793404679,"NO"
"424","425","932","48536483956","0,733416","373","SAND07","36","7","A","3164","ecotone","28","2019","05","2019-05-28","5:00:00","2019-05-28 15:00:00","0.733416","41.759716","0","0","10620","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",425,810378.216596546,4629838.19886644,810378.216596546,4629838.19886644,0.00624658751333192,"NO"
"425","426","933","48536483956","0,76035","373","SAND07","28","7","A","3164","ecotone","28","2019","05","2019-05-28","8:00:00","2019-05-28 18:00:00","0.76035","41.7666","0","0","10800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",426,812584.277732309,4630700.35758376,812584.277732309,4630700.35758376,0.219289768891176,"NO"
